"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/07/2021","AQS","490495010","3","8.3","ug/m3 LC","35","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"05/08/2021","AQS","490495010","3","2.9","ug/m3 LC","12","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"05/09/2021","AQS","490495010","3","3.9","ug/m3 LC","16","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"05/10/2021","AQS","490495010","3","3.2","ug/m3 LC","13","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"05/11/2021","AQS","490495010","3","4.2","ug/m3 LC","18","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"05/12/2021","AQS","490495010","3","4.5","ug/m3 LC","19","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"05/13/2021","AQS","490495010","3","5.8","ug/m3 LC","24","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"05/14/2021","AQS","490495010","3","9.9","ug/m3 LC","41","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"05/15/2021","AQS","490495010","3","9.2","ug/m3 LC","38","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"05/16/2021","AQS","490495010","3","7.1","ug/m3 LC","30","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"05/17/2021","AQS","490495010","3","6.3","ug/m3 LC","26","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"05/18/2021","AQS","490495010","3","8.4","ug/m3 LC","35","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"05/19/2021","AQS","490495010","3","9.5","ug/m3 LC","40","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"05/20/2021","AQS","490495010","3","7.8","ug/m3 LC","33","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"05/21/2021","AQS","490495010","3","11.4","ug/m3 LC","48","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"05/22/2021","AQS","490495010","3","10.3","ug/m3 LC","43","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"05/23/2021","AQS","490495010","3","2.4","ug/m3 LC","10","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"05/24/2021","AQS","490495010","3","2","ug/m3 LC","8","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"05/25/2021","AQS","490495010","3","2.7","ug/m3 LC","11","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"05/26/2021","AQS","490495010","3","4.2","ug/m3 LC","18","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"05/27/2021","AQS","490495010","3","3.7","ug/m3 LC","15","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"05/28/2021","AQS","490495010","3","5.7","ug/m3 LC","24","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"05/29/2021","AQS","490495010","3","4.8","ug/m3 LC","20","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"05/30/2021","AQS","490495010","3","5.1","ug/m3 LC","21","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"05/31/2021","AQS","490495010","3","4.7","ug/m3 LC","20","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"06/01/2021","AQS","490495010","3","5.6","ug/m3 LC","23","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"06/02/2021","AQS","490495010","3","5.7","ug/m3 LC","24","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"06/03/2021","AQS","490495010","3","7.7","ug/m3 LC","32","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"06/04/2021","AQS","490495010","3","8","ug/m3 LC","33","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"06/05/2021","AQS","490495010","3","13.8","ug/m3 LC","55","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"06/06/2021","AQS","490495010","3","10","ug/m3 LC","42","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"06/07/2021","AQS","490495010","3","9.5","ug/m3 LC","40","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"06/08/2021","AQS","490495010","3","9.6","ug/m3 LC","40","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"06/09/2021","AQS","490495010","3","8.9","ug/m3 LC","37","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"06/10/2021","AQS","490495010","3","17.6","ug/m3 LC","63","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"06/11/2021","AQS","490495010","3","9.9","ug/m3 LC","41","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"06/12/2021","AQS","490495010","3","17.1","ug/m3 LC","62","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"06/13/2021","AQS","490495010","3","22","ug/m3 LC","72","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"06/14/2021","AQS","490495010","3","5","ug/m3 LC","21","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"06/15/2021","AQS","490495010","3","12.2","ug/m3 LC","51","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"06/16/2021","AQS","490495010","3","12.1","ug/m3 LC","51","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"06/17/2021","AQS","490495010","3","13.6","ug/m3 LC","54","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"06/18/2021","AQS","490495010","3","17.4","ug/m3 LC","62","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"06/19/2021","AQS","490495010","3","11.8","ug/m3 LC","49","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"06/20/2021","AQS","490495010","3","7.7","ug/m3 LC","32","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"06/21/2021","AQS","490495010","3","13.9","ug/m3 LC","55","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"06/22/2021","AQS","490495010","3","16.3","ug/m3 LC","60","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"06/23/2021","AQS","490495010","3","6.7","ug/m3 LC","28","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"06/24/2021","AQS","490495010","3","6.4","ug/m3 LC","27","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"06/25/2021","AQS","490495010","3","5.3","ug/m3 LC","22","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"06/26/2021","AQS","490495010","3","4.6","ug/m3 LC","19","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"06/27/2021","AQS","490495010","3","3.6","ug/m3 LC","15","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"06/28/2021","AQS","490495010","3","4.9","ug/m3 LC","20","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"06/29/2021","AQS","490495010","3","5.4","ug/m3 LC","23","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"06/30/2021","AQS","490495010","3","4.4","ug/m3 LC","18","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"07/01/2021","AQS","490495010","3","4.8","ug/m3 LC","20","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"07/02/2021","AQS","490495010","3","6.3","ug/m3 LC","26","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"07/03/2021","AQS","490495010","3","7.5","ug/m3 LC","31","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"07/04/2021","AQS","490495010","3","11.4","ug/m3 LC","48","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"07/05/2021","AQS","490495010","3","9.5","ug/m3 LC","40","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"07/06/2021","AQS","490495010","3","6.5","ug/m3 LC","27","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"07/07/2021","AQS","490495010","3","7","ug/m3 LC","29","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"07/08/2021","AQS","490495010","3","7.8","ug/m3 LC","33","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"07/09/2021","AQS","490495010","3","18.7","ug/m3 LC","65","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"07/10/2021","AQS","490495010","3","21.1","ug/m3 LC","70","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"07/11/2021","AQS","490495010","3","25.2","ug/m3 LC","79","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"07/12/2021","AQS","490495010","3","21.3","ug/m3 LC","70","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"07/13/2021","AQS","490495010","3","10.8","ug/m3 LC","45","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"07/14/2021","AQS","490495010","3","8.2","ug/m3 LC","34","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"07/15/2021","AQS","490495010","3","9.4","ug/m3 LC","39","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"07/16/2021","AQS","490495010","3","8.8","ug/m3 LC","37","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"07/17/2021","AQS","490495010","3","9.2","ug/m3 LC","38","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"07/18/2021","AQS","490495010","3","7.8","ug/m3 LC","33","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"07/19/2021","AQS","490495010","3","8.9","ug/m3 LC","37","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"07/20/2021","AQS","490495010","3","5.7","ug/m3 LC","24","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"07/21/2021","AQS","490495010","3","5.6","ug/m3 LC","23","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"07/22/2021","AQS","490495010","3","6.4","ug/m3 LC","27","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"07/23/2021","AQS","490495010","3","6.8","ug/m3 LC","28","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"07/24/2021","AQS","490495010","3","18","ug/m3 LC","63","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"07/25/2021","AQS","490495010","3","24.8","ug/m3 LC","78","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"07/26/2021","AQS","490495010","3","12.1","ug/m3 LC","51","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"07/27/2021","AQS","490495010","3","5.2","ug/m3 LC","22","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"07/28/2021","AQS","490495010","3","4.2","ug/m3 LC","18","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"07/29/2021","AQS","490495010","3","6.2","ug/m3 LC","26","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"07/30/2021","AQS","490495010","3","3.6","ug/m3 LC","15","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"07/31/2021","AQS","490495010","3","5.7","ug/m3 LC","24","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"08/01/2021","AQS","490495010","3","3.8","ug/m3 LC","16","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"08/02/2021","AQS","490495010","3","3.7","ug/m3 LC","15","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"08/03/2021","AQS","490495010","3","9.9","ug/m3 LC","41","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"08/04/2021","AQS","490495010","3","18.7","ug/m3 LC","65","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"08/05/2021","AQS","490495010","3","12.4","ug/m3 LC","52","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"08/06/2021","AQS","490495010","3","49.6","ug/m3 LC","136","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"08/07/2021","AQS","490495010","3","45.6","ug/m3 LC","126","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"08/08/2021","AQS","490495010","3","35","ug/m3 LC","99","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"08/09/2021","AQS","490495010","3","24.9","ug/m3 LC","78","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"08/10/2021","AQS","490495010","3","30.8","ug/m3 LC","90","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"08/11/2021","AQS","490495010","3","16.7","ug/m3 LC","61","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"08/12/2021","AQS","490495010","3","9.3","ug/m3 LC","39","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"08/13/2021","AQS","490495010","3","9.7","ug/m3 LC","40","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"08/14/2021","AQS","490495010","3","11.3","ug/m3 LC","47","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"08/15/2021","AQS","490495010","3","32.2","ug/m3 LC","93","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"08/16/2021","AQS","490495010","3","44","ug/m3 LC","122","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"08/17/2021","AQS","490495010","3","26","ug/m3 LC","80","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"08/18/2021","AQS","490495010","3","39.7","ug/m3 LC","111","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"08/19/2021","AQS","490495010","3","32.4","ug/m3 LC","94","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"08/20/2021","AQS","490495010","3","15.7","ug/m3 LC","59","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"08/21/2021","AQS","490495010","3","10.3","ug/m3 LC","43","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"08/22/2021","AQS","490495010","3","6.4","ug/m3 LC","27","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"08/23/2021","AQS","490495010","3","5.7","ug/m3 LC","24","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"08/24/2021","AQS","490495010","3","8.3","ug/m3 LC","35","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"08/25/2021","AQS","490495010","3","9.3","ug/m3 LC","39","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"08/26/2021","AQS","490495010","3","14.1","ug/m3 LC","55","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"08/27/2021","AQS","490495010","3","22.3","ug/m3 LC","72","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"08/28/2021","AQS","490495010","3","22.3","ug/m3 LC","72","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"08/29/2021","AQS","490495010","3","23.5","ug/m3 LC","75","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"08/30/2021","AQS","490495010","3","11.2","ug/m3 LC","47","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"08/31/2021","AQS","490495010","3","14.4","ug/m3 LC","56","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"09/01/2021","AQS","490495010","3","9.7","ug/m3 LC","40","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"09/02/2021","AQS","490495010","3","12.3","ug/m3 LC","51","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"09/03/2021","AQS","490495010","3","14.1","ug/m3 LC","55","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"09/04/2021","AQS","490495010","3","16.4","ug/m3 LC","60","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"09/05/2021","AQS","490495010","3","12.4","ug/m3 LC","52","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"09/06/2021","AQS","490495010","3","10.2","ug/m3 LC","43","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"09/07/2021","AQS","490495010","3","19.3","ug/m3 LC","66","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"09/08/2021","AQS","490495010","3","21","ug/m3 LC","70","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"09/09/2021","AQS","490495010","3","15","ug/m3 LC","57","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"09/10/2021","AQS","490495010","3","10.8","ug/m3 LC","45","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
"09/11/2021","AQS","490495010","3","9.7","ug/m3 LC","40","Spanish Fork","1","100.0000","88101","PM2.5 - Local Conditions","39340","Provo-Orem, UT","49","Utah","049","Utah","40.1363362850841","-111.660502185749"
